,matchId,gameDurationSeconds,championBlueTop,championBlueJG,championBlueMid,championBlueBot,championBlueSup,championRedTop,championRedJG,championRedMid,championRedBot,championRedSup,goldDifference,blueGrubCount,redGrubCount,blueDragonCount,redDragonCount,blueBaronCount,redBaronCount,blueAtakhan,redAtakhan,winner
0,NA1_5241393347,1513,24,122,126,800,526,86,234,34,15,89,1544,6,0,0,3,0,0,1,0,1
0,NA1_5237322886,2104,893,421,112,18,555,799,80,163,42,117,-7114,0,6,4,1,2,0,0,1,0
0,NA1_5237299921,1875,43,421,24,110,201,897,60,777,81,555,-2453,0,6,2,2,0,1,0,1,1
0,NA1_5236661458,2295,2,77,112,221,117,24,246,901,800,147,1010,6,0,4,2,1,1,0,1,1
0,NA1_5236642150,1834,126,427,800,81,11,799,106,31,42,89,1892,5,1,0,3,0,1,0,1,1
0,NA1_5236616688,2247,14,60,236,81,201,24,80,84,202,526,4280,3,2,2,2,1,0,1,0,0
0,NA1_5236598419,2161,62,5,112,22,60,58,56,800,26,526,1174,6,0,2,3,2,0,0,1,0
0,NA1_5236589846,1148,875,60,112,202,80,58,64,45,18,16,7762,4,2,1,0,0,0,0,0,0
0,NA1_5236578014,946,799,120,69,81,432,518,106,893,21,111,6142,6,0,1,0,0,0,0,0,0
0,NA1_5236567096,1531,126,35,517,4,147,86,59,84,42,518,-296,5,1,0,3,0,0,0,1,1
0,NA1_5236556861,1179,18,91,99,24,147,86,60,134,42,497,3091,1,5,2,1,0,0,0,0,0
0,NA1_5236543420,1543,157,121,1,81,43,24,80,85,42,117,-2752,2,4,0,2,0,0,1,0,1
0,NA1_5236538840,1495,799,68,134,18,32,83,91,85,800,497,1859,5,1,3,0,0,0,1,0,0
0,NA1_5227293283,1130,84,24,893,81,555,86,131,39,202,800,4577,3,3,2,0,0,0,0,0,0
0,NA1_5227276811,1387,79,131,86,29,350,164,35,92,99,40,-1721,3,3,1,1,0,0,1,0,0
0,NA1_5227263916,1654,24,5,711,236,902,56,64,17,22,555,152,5,1,1,3,0,1,0,1,1
0,NA1_5227247699,1834,92,200,777,99,43,24,106,233,222,117,3899,6,0,3,1,0,1,1,0,0
0,NA1_5227236252,2429,39,421,893,800,80,24,799,61,18,555,679,4,2,1,4,0,2,0,1,1
0,NA1_5227225480,1579,875,28,86,29,526,24,163,799,145,12,-2680,0,6,2,2,0,0,0,1,1
0,NA1_5224359527,1940,62,254,800,81,143,8,107,69,222,902,4149,6,0,2,3,1,0,1,0,0
0,NA1_5224350324,973,24,80,103,43,526,114,11,134,222,902,2039,6,0,1,1,0,0,0,0,0
0,NA1_5224340011,910,24,106,163,119,44,85,234,4,42,111,-8827,0,6,0,1,0,0,0,0,1
0,NA1_5224322498,1730,24,64,8,110,40,36,76,157,910,235,166,5,1,3,1,1,0,1,0,0
0,NA1_5224309631,1642,92,72,134,81,60,58,64,711,21,63,-3258,1,5,0,4,0,0,0,1,1
0,NA1_5224297778,2253,799,72,910,96,117,164,11,34,115,111,-3095,3,3,1,5,0,2,1,0,1
0,NA1_5224285328,2327,893,246,166,119,526,39,154,55,42,11,-1641,0,6,5,1,0,2,0,1,0
0,NA1_5224278418,1522,58,80,14,910,89,799,427,157,81,526,1843,6,0,1,2,0,0,0,1,1
0,NA1_5223070508,1906,58,120,63,800,432,19,234,517,143,89,-187,2,4,1,4,0,1,0,1,1
0,NA1_5223052091,1413,24,64,13,81,60,799,245,777,42,267,5509,6,0,3,0,0,0,1,0,0
0,NA1_5223038860,926,8,62,516,221,117,24,203,61,99,43,-8740,0,3,0,2,0,0,0,0,1
0,NA1_5223022333,1209,76,77,64,81,43,21,131,63,24,497,4998,3,3,1,1,0,0,0,0,0
0,NA1_5223010049,1167,24,11,55,42,40,8,59,58,910,53,2947,5,1,2,0,0,0,0,0,0
0,NA1_5222990051,1700,23,64,74,145,78,36,104,901,99,89,1115,5,1,2,1,1,0,1,0,0
0,NA1_5222973139,1836,24,876,157,115,43,80,64,99,110,89,33,6,0,0,4,1,0,0,1,1
0,NA1_5222954181,1629,58,11,893,81,89,897,246,39,42,111,177,6,0,3,1,1,0,1,0,0
0,NA1_5222937618,1739,800,234,103,58,44,67,154,69,29,497,-3321,4,2,3,0,1,0,1,0,0
0,NA1_5245522227,1719,27,59,42,45,497,266,60,154,18,50,253,3,3,1,3,0,1,0,1,1
0,NA1_5245503886,2217,777,60,84,18,117,10,122,112,81,412,5969,6,0,2,3,0,2,1,0,1
0,NA1_5245485455,1366,98,246,18,112,53,36,254,42,147,235,-3779,3,3,1,2,0,0,0,1,1
0,NA1_5245449487,1732,92,120,517,202,40,58,246,26,69,267,-1324,3,3,3,1,0,1,0,1,1
0,NA1_5245414322,1981,799,246,85,145,164,39,106,91,222,111,948,6,0,2,3,1,0,0,1,0
0,NA1_5240050218,1958,42,246,517,54,60,31,131,901,236,267,1101,4,2,2,2,0,1,1,0,1
0,NA1_5240020147,1655,84,246,26,222,117,39,62,893,910,267,-5438,3,3,1,3,0,0,0,1,1
0,NA1_5239953943,1763,799,76,234,10,235,92,121,166,145,526,187,4,2,1,3,0,1,1,0,1
0,NA1_5239900269,1922,6,64,163,145,60,84,246,39,81,3,1968,3,3,3,1,1,0,0,1,0
0,NA1_5239870314,1512,126,76,39,145,517,114,246,910,498,497,4420,6,0,1,2,0,0,1,0,0
0,NA1_5239766216,1241,85,254,131,81,37,126,246,893,45,12,-5030,1,5,1,2,0,0,0,0,1
0,NA1_5239740912,1741,266,121,245,901,350,98,79,166,18,526,-4434,0,6,1,3,0,1,0,1,1
0,NA1_5239706213,1145,67,104,112,22,37,6,246,14,115,235,-3837,0,6,1,1,0,0,0,0,1
0,NA1_5239250245,1677,266,246,112,51,78,157,887,126,202,147,4285,5,1,4,0,1,0,1,0,0
0,NA1_5238470481,1835,78,246,8,81,43,68,64,7,42,267,-1760,6,0,0,4,0,1,1,0,1
0,NA1_5237553564,1705,126,246,134,202,143,64,80,69,145,432,6119,5,1,2,1,1,0,1,0,0
0,NA1_5237489232,1951,6,106,61,81,164,897,131,134,202,78,724,0,6,3,2,1,0,0,1,0
0,NA1_5237457078,1635,68,246,800,42,43,6,254,711,221,117,-2898,6,0,0,4,0,0,1,0,1
0,NA1_5237381939,2041,517,131,157,22,526,58,246,85,202,518,-2241,5,1,2,3,0,2,0,1,1
0,NA1_5237353135,1346,164,246,142,18,526,114,131,126,221,111,-4690,1,5,0,3,0,0,0,1,1
0,NA1_5237216593,1423,23,76,42,145,518,799,246,55,360,526,1876,6,0,2,1,0,0,1,0,0
0,NA1_5236825484,1643,122,79,112,29,117,897,246,55,523,111,-1393,0,6,0,3,0,1,0,1,1
0,NA1_5236699962,1688,24,246,910,81,526,126,234,518,145,111,1339,2,4,3,0,0,0,1,0,0
0,NA1_5236369124,1807,517,20,166,42,147,86,246,85,202,34,-1630,3,3,1,3,1,0,0,1,0
0,NA1_5236305188,1735,64,245,13,202,26,518,246,112,145,111,1196,5,1,0,4,0,1,0,1,1
0,NA1_5236285576,978,799,246,555,112,111,164,64,518,202,117,6220,5,1,1,0,0,0,0,0,0
0,NA1_5236257871,1681,126,121,61,202,57,86,80,13,26,267,2712,3,3,1,3,0,0,0,1,1
0,NA1_5245178171,1134,126,254,3,11,34,41,163,777,81,12,-6892,3,3,1,1,0,0,0,0,1
0,NA1_5245151476,1451,86,107,246,45,26,266,77,517,157,235,-2163,0,6,0,4,0,0,0,1,1
0,NA1_5245133018,1868,893,421,133,81,412,74,254,246,145,12,5073,6,0,2,2,0,1,0,1,1
0,NA1_5245105607,1885,133,131,234,22,37,68,5,166,429,111,-1993,3,3,1,3,0,1,0,1,1
0,NA1_5245085620,1189,799,143,163,81,43,157,5,134,429,235,-2409,5,1,0,2,0,0,0,0,1
0,NA1_5245066778,2178,24,6,7,81,34,897,120,887,45,43,4000,6,0,3,2,1,1,1,0,0
0,NA1_5245047170,1750,23,33,112,81,34,98,131,901,145,526,1041,6,0,2,2,1,0,1,0,0
0,NA1_5243285616,1763,78,163,131,18,267,23,104,134,202,43,-2430,6,0,1,2,0,1,0,1,1
0,NA1_5243266619,1707,126,131,157,429,57,8,122,893,236,78,1763,4,2,1,3,1,0,1,0,0
0,NA1_5243240280,1670,43,106,61,110,44,24,246,134,81,111,-2272,6,0,0,4,0,1,1,0,1
0,NA1_5243220686,1442,78,163,777,21,22,126,106,81,147,26,-1850,6,0,1,2,0,0,0,1,1
0,NA1_5243209437,914,133,122,163,26,235,799,76,893,81,412,4915,6,0,1,0,0,0,0,0,0
0,NA1_5243186065,2070,84,246,136,99,432,126,120,7,26,43,-2417,6,0,2,3,1,0,1,0,0
0,NA1_5243169410,1429,516,62,50,45,555,126,32,777,51,432,1020,3,3,0,3,0,0,0,1,1
0,NA1_5242674379,1106,893,80,7,81,43,133,122,103,498,526,4036,3,3,2,0,0,0,0,0,0
0,NA1_5242661075,1164,24,141,84,145,111,79,104,4,222,89,-5828,3,3,0,2,0,0,0,0,1
0,NA1_5242639142,1382,897,106,99,498,526,126,254,43,222,201,-4066,3,3,1,2,0,0,0,1,1
0,NA1_5242610790,2131,164,2,134,22,12,114,9,799,910,80,10,4,2,3,3,2,0,0,1,0
0,NA1_5242117110,2376,68,254,55,901,43,61,141,27,222,111,-8,3,3,2,2,1,0,0,1,1
0,NA1_5242090747,2852,62,5,163,222,40,41,799,112,42,43,1639,0,3,4,2,0,4,1,0,0
0,NA1_5242077786,930,79,234,777,22,246,41,80,13,523,89,4916,6,0,1,1,0,0,0,0,0
0,NA1_5242053717,1911,164,421,112,523,526,223,122,240,800,26,1960,1,5,4,0,0,1,0,1,1
0,NA1_5242013727,1514,23,122,126,50,99,799,57,800,81,43,309,3,3,2,1,0,0,1,0,1
0,NA1_5241860766,2198,54,234,777,67,111,57,5,103,81,235,3578,1,2,4,1,0,2,0,1,1
0,NA1_5241838918,1160,150,234,127,22,80,31,254,517,18,267,5563,4,2,1,1,0,0,0,0,0
0,NA1_5241806001,1768,6,876,112,51,526,266,72,157,134,89,-36,0,6,3,0,0,0,0,1,0
0,NA1_5241764101,2026,14,154,127,67,555,82,107,157,81,526,1471,3,3,2,3,2,0,1,0,0
0,NA1_5241726996,1563,897,60,517,22,235,24,131,126,18,53,-2098,0,6,1,2,0,0,1,0,1
0,NA1_5241503063,1917,43,122,84,81,60,24,131,777,21,526,5587,6,0,4,1,1,0,0,1,0
0,NA1_5241485422,1798,8,72,777,236,267,150,254,50,119,117,1630,6,0,2,2,1,0,1,0,0
0,NA1_5241469479,1624,799,131,777,145,497,84,254,112,81,43,5306,6,0,3,1,1,0,1,0,0
0,NA1_5241461009,1301,164,876,166,222,111,114,799,112,901,43,6661,6,0,2,1,0,0,0,0,0
0,NA1_5241253942,961,79,799,13,81,526,126,80,54,145,235,5031,6,0,1,1,0,0,0,0,0
0,NA1_5241197274,1956,897,28,105,222,78,82,80,268,157,12,-1689,6,0,0,4,0,1,1,0,1
0,NA1_5244723626,970,150,9,236,893,555,42,120,61,27,37,-4744,3,3,0,2,0,0,0,0,1
0,NA1_5244697214,1781,114,154,897,119,89,126,77,3,236,800,-3634,1,5,1,4,0,1,0,1,1
0,NA1_5244660949,1592,24,200,13,222,223,79,245,157,523,412,-1587,0,6,1,3,1,0,1,0,1
0,NA1_5244023327,965,41,64,134,42,497,240,203,142,81,350,4485,6,0,0,2,0,0,0,0,0
0,NA1_5242737880,1738,164,64,13,22,902,8,57,166,18,53,-918,4,2,1,3,0,1,0,1,1
0,NA1_5239937432,1691,6,76,79,22,34,2,5,777,18,60,-3403,1,5,3,1,1,0,1,0,1
0,NA1_5238791483,918,34,120,85,22,117,39,72,13,81,43,2619,5,1,0,2,0,0,0,0,0
0,NA1_5238767856,1270,799,234,127,145,34,126,254,103,31,235,1249,3,3,3,0,0,0,0,0,0
0,NA1_5237601960,2110,126,14,101,110,111,777,80,134,236,267,3740,3,3,4,1,0,2,1,0,0
0,NA1_5237007472,2014,799,60,42,429,111,19,76,126,202,412,-4559,6,0,1,4,1,0,1,0,1
0,NA1_5226861599,1949,42,106,92,50,89,67,62,517,202,43,1582,3,3,1,4,0,1,0,1,1
0,NA1_5226826880,1822,150,246,134,143,35,145,104,136,86,89,1748,2,4,0,3,0,1,1,0,1
0,NA1_5226791216,2383,57,234,43,42,60,777,131,18,112,80,-3643,1,5,2,3,0,2,1,0,1
0,NA1_5226766682,1112,62,64,112,115,518,799,234,134,29,89,5274,5,1,0,2,0,0,0,0,0
0,NA1_5226500664,1373,799,121,800,18,526,84,79,141,29,201,3192,2,4,2,1,0,0,0,0,0
0,NA1_5226480512,1223,64,80,112,145,526,799,120,517,110,40,1320,3,3,1,2,0,0,0,0,0
0,NA1_5226452714,1699,6,104,84,110,89,80,19,268,910,78,2900,3,3,2,2,1,0,1,0,0
0,NA1_5226418125,1735,6,107,517,81,518,893,5,42,145,111,-2515,3,3,2,2,0,1,0,1,1
0,NA1_5226401811,923,77,76,91,81,526,6,245,42,800,412,5587,6,0,0,1,0,0,0,0,0
0,NA1_5226283011,2074,86,64,112,115,526,150,106,84,145,111,23,2,1,1,3,1,0,0,1,0
0,NA1_5226249762,1579,164,131,13,42,267,103,234,163,81,7,-1147,6,0,1,2,0,0,1,0,0
0,NA1_5226193608,1511,110,203,517,800,267,77,121,134,42,80,3041,3,3,1,3,0,0,1,0,0
0,NA1_5226158815,2572,34,234,157,99,12,777,254,161,15,350,-837,6,0,2,4,1,1,0,1,0
0,NA1_5226138917,924,126,427,268,429,78,799,234,910,81,432,-6039,1,5,0,2,0,0,0,0,1
0,NA1_5226109481,1670,799,11,127,67,40,56,76,134,50,497,66,4,2,1,3,0,1,0,1,1
0,NA1_5225733414,1108,77,5,268,81,43,150,131,799,42,142,-2798,5,1,0,1,0,0,0,0,1
0,NA1_5225716798,1191,86,113,13,42,80,3,254,166,110,60,-3128,0,6,2,1,0,0,0,0,1
0,NA1_5225682640,1648,79,107,893,119,78,77,106,42,222,117,8800,5,1,2,2,1,0,1,0,0
0,NA1_5225654063,1593,78,234,800,96,117,77,106,893,81,526,-592,3,3,0,4,0,0,0,1,1
0,NA1_5225616127,1714,31,254,112,145,80,79,234,893,18,142,-3119,0,6,2,2,0,1,0,1,1
0,NA1_5225486089,910,86,64,3,42,60,164,254,101,18,267,-976,4,2,0,2,0,0,0,0,1
0,NA1_5225436137,1799,799,59,3,18,526,6,254,163,99,555,3151,6,0,0,4,0,1,1,0,1
0,NA1_5225397069,1595,516,203,63,222,800,150,32,518,67,89,1477,6,0,3,1,1,0,1,0,0
0,NA1_5225368253,956,114,104,84,81,432,126,121,893,145,111,4384,1,5,2,0,0,0,0,0,0
0,NA1_5243704010,1599,77,120,18,147,235,268,163,238,110,412,-844,2,4,2,2,0,0,1,0,1
0,NA1_5242517665,1742,106,104,142,268,43,54,141,799,147,101,1934,6,0,2,1,1,0,1,0,0
0,NA1_5242331089,1568,117,234,7,202,89,246,76,147,222,111,-2451,0,6,2,2,0,0,0,1,1
0,NA1_5241984829,1873,58,5,112,99,89,8,254,777,51,432,249,5,1,1,4,0,1,0,1,1
0,NA1_5241965346,2185,86,163,166,18,526,24,234,112,147,43,1300,3,3,3,2,1,0,1,0,0
0,NA1_5241951294,2123,799,33,136,147,80,34,62,246,110,43,148,3,3,2,3,1,0,0,1,0
0,NA1_5240818918,957,518,234,268,498,497,114,122,34,134,26,6023,6,0,1,1,0,0,0,0,0
0,NA1_5240808686,1426,8,20,34,18,111,777,163,134,99,80,8,4,2,1,2,0,0,1,0,0
0,NA1_5236439361,1837,897,141,84,99,43,150,121,45,42,111,-1929,4,2,0,4,0,0,0,1,1
0,NA1_5235498036,1779,150,79,166,910,80,126,234,13,22,432,1468,2,4,2,2,0,1,1,0,1
0,NA1_5235458685,1949,3,154,777,800,235,887,113,34,901,526,1622,6,0,1,4,0,1,1,0,1
0,NA1_5234651127,1572,2,246,91,134,267,897,60,166,99,111,-788,2,4,0,3,0,0,0,1,1
0,NA1_5233138847,1716,31,104,164,69,147,24,131,246,134,412,-1152,1,5,1,2,0,1,0,1,1
0,NA1_5233122607,2031,518,76,91,29,16,157,203,117,910,60,633,1,2,0,4,0,1,1,0,1
0,NA1_5232666715,1569,126,72,268,800,12,76,131,777,67,497,-4881,0,6,0,3,0,0,0,1,1
0,NA1_5231746738,1609,58,203,777,800,147,69,5,799,29,117,1853,4,2,2,1,0,0,1,0,0
0,NA1_5231711705,1799,240,154,39,145,111,13,234,777,134,78,2085,6,0,2,1,0,1,0,1,1
0,NA1_5231688648,1707,27,876,777,18,800,122,154,157,134,526,-2890,4,2,1,3,0,1,0,1,1
0,NA1_5231669436,1441,126,799,3,42,902,92,254,131,910,80,-5359,1,5,0,3,0,0,0,1,1
0,NA1_5231656392,1718,150,799,34,800,267,92,62,105,134,432,1226,0,6,1,3,0,0,0,1,1
0,NA1_5229391709,1705,67,107,157,50,517,799,5,893,81,902,4143,4,2,1,3,1,0,1,0,0
0,NA1_5229365287,2020,24,107,517,222,111,86,64,800,21,44,-74,6,0,3,1,1,0,1,0,0
0,NA1_5229345375,1522,777,64,103,202,412,164,56,13,99,111,121,6,0,0,3,0,0,0,1,1
0,NA1_5229328222,1963,126,107,246,112,111,164,131,42,910,412,1366,6,0,0,4,1,0,1,0,1
0,NA1_5229316409,920,421,62,142,96,432,23,203,99,42,53,4241,5,1,1,0,0,0,0,0,0
0,NA1_5229051410,2497,86,121,3,221,412,126,234,131,134,432,-2092,4,2,4,3,2,1,0,1,0
0,NA1_5228877586,1941,58,799,166,910,40,421,131,893,15,43,-4005,0,6,0,4,0,1,0,1,1
0,NA1_5228846115,1293,67,254,105,222,117,58,131,18,134,432,-2950,6,0,0,2,0,0,0,0,1
0,NA1_5228819932,1888,86,104,84,42,57,92,163,157,910,235,-11,1,5,2,2,0,1,1,0,1
0,NA1_5228126548,1648,122,200,893,202,16,150,64,142,147,235,640,6,0,2,1,0,1,1,0,0
0,NA1_5228075293,2184,80,234,910,81,201,6,64,163,134,412,753,3,3,2,4,1,1,0,1,1
0,NA1_5228049200,1586,58,141,69,22,235,24,106,777,910,43,1592,6,0,0,2,0,1,1,0,0
0,NA1_5228030266,929,41,131,157,910,43,777,141,517,222,60,6136,3,3,2,0,0,0,0,0,0
0,NA1_5228007435,1485,799,2,7,800,60,24,234,127,134,235,-2148,6,0,0,3,0,0,0,1,1
0,NA1_5245354964,1150,799,122,147,18,164,68,76,777,22,80,-8931,1,5,0,2,0,0,0,0,1
0,NA1_5245318276,1857,68,107,91,81,111,6,80,147,221,518,1120,6,0,1,3,0,1,1,0,1
0,NA1_5245289693,1298,799,245,61,81,40,15,5,147,110,111,2201,6,0,2,1,0,0,0,0,0
0,NA1_5245259095,1918,92,106,268,498,526,86,254,800,145,34,971,2,4,2,3,0,1,0,1,1
0,NA1_5245232373,1571,74,254,800,18,3,41,24,518,99,34,4907,2,4,3,1,0,0,1,0,0
0,NA1_5245210105,1667,34,234,3,15,117,31,200,126,910,37,-880,2,4,2,1,0,1,1,0,1
0,NA1_5243483605,1411,6,141,55,81,26,266,143,126,18,526,-8286,3,3,1,2,0,0,0,1,1
0,NA1_5243408362,1534,234,876,238,145,555,54,44,13,81,201,5049,5,1,2,2,0,0,1,0,0
0,NA1_5243381854,1111,266,254,112,429,235,126,163,157,15,80,-2673,3,3,1,1,0,0,0,0,1
0,NA1_5243347414,2187,266,106,91,145,80,24,122,134,202,518,2047,5,1,3,2,1,0,1,0,0
0,NA1_5242863635,1580,164,131,157,145,34,27,5,86,81,526,-2237,6,0,3,1,0,0,1,0,0
0,NA1_5242834476,1336,799,64,112,221,350,897,80,13,18,37,-659,3,3,0,3,0,0,0,1,1
0,NA1_5242761341,1891,27,143,157,22,57,36,245,517,42,89,326,6,0,3,1,1,0,1,0,0
0,NA1_5242713200,1680,24,17,50,42,111,112,122,777,81,43,-2085,6,0,2,2,1,0,1,0,0
0,NA1_5242213526,1287,41,245,20,42,103,238,56,27,21,235,7041,5,1,3,0,0,0,0,0,0
0,NA1_5242151713,1389,6,35,43,222,78,266,121,23,145,526,2253,6,0,1,2,0,0,1,0,0
0,NA1_5241764963,1792,777,107,45,145,526,114,121,711,222,117,4939,4,2,4,0,1,0,1,0,0
0,NA1_5241693587,1714,62,59,45,22,16,266,254,517,910,267,1401,6,0,0,4,0,1,0,1,1
0,NA1_5241663162,1557,126,64,103,15,89,36,254,163,81,526,4258,5,1,1,2,0,0,1,0,0
0,NA1_5241630955,1992,9,254,27,42,518,268,62,777,22,517,-2068,3,3,3,1,1,0,0,1,0
0,NA1_5241195146,2083,22,120,61,897,526,67,33,85,222,117,-2395,3,3,2,2,1,1,1,0,0
0,NA1_5241160296,1275,62,91,31,81,147,2,122,112,42,60,3993,6,0,2,1,0,0,1,0,0
0,NA1_5241129830,1658,799,234,3,22,143,777,17,157,222,902,7743,6,0,4,0,0,0,1,0,0
0,NA1_5241083851,1880,126,32,105,222,98,80,60,163,22,117,3528,6,0,0,4,0,1,0,1,1
0,NA1_5239263028,1178,777,120,268,18,40,23,163,157,222,53,-3547,0,6,0,2,0,0,0,0,1
0,NA1_5239227509,1926,27,80,74,81,147,777,131,246,145,26,-1352,1,5,3,2,1,0,1,0,0
0,NA1_5238598029,2048,68,950,3,22,902,164,143,34,202,43,2980,3,3,3,2,1,0,1,0,0
0,NA1_5244490491,2008,141,20,115,110,117,24,120,142,145,235,-698,0,6,2,3,0,1,1,0,1
0,NA1_5244468530,1583,897,56,893,51,201,799,76,142,236,111,-850,2,4,0,4,0,0,0,1,1
0,NA1_5244450820,1568,799,80,517,51,412,31,5,7,236,350,1593,6,0,2,2,0,0,1,0,0
0,NA1_5244434680,1447,126,245,800,67,7,110,234,4,42,111,3892,6,0,2,1,0,0,1,0,0
0,NA1_5244418627,1400,887,113,901,110,432,77,104,163,96,201,-127,3,3,2,1,0,0,1,0,0
0,NA1_5243807029,1449,897,120,127,222,235,122,887,777,42,267,-168,3,3,0,3,0,0,0,1,1
0,NA1_5243794274,1100,36,887,61,15,117,150,122,112,22,201,4225,0,6,3,0,0,0,0,0,0
0,NA1_5243774377,975,887,107,38,119,78,6,163,112,18,89,8892,3,0,2,0,0,0,0,0,0
0,NA1_5243215712,1795,43,106,268,42,201,126,24,20,800,111,1585,1,5,2,2,1,0,0,1,0
0,NA1_5243194959,2149,126,254,777,81,57,133,122,268,145,497,-17,3,3,1,4,0,1,1,0,1
0,NA1_5243182829,998,58,106,268,81,350,133,28,777,110,43,-3634,0,6,0,2,0,0,0,0,1
0,NA1_5243157257,1370,78,106,84,157,235,41,80,26,523,111,2022,3,3,1,2,0,0,1,0,0
0,NA1_5243144316,1470,86,11,131,81,432,799,122,800,145,34,2244,6,0,3,1,0,0,1,0,0
0,NA1_5242681797,1654,107,799,901,221,117,86,121,126,800,26,-1216,0,6,0,3,0,1,0,1,1
0,NA1_5242654069,1602,24,9,85,523,201,43,122,157,222,111,-1480,6,0,2,1,1,0,1,0,0
0,NA1_5242616501,1774,86,141,799,81,34,133,122,893,119,60,-4284,2,4,2,2,0,1,0,1,1
0,NA1_5242601939,1554,799,131,157,81,111,58,163,18,145,526,-6636,5,1,0,4,0,0,0,1,1
0,NA1_5242580293,2021,887,80,8,81,111,84,122,166,67,201,-328,2,3,0,4,0,1,0,1,1
0,NA1_5242277108,1759,17,122,86,42,16,157,30,126,115,235,-336,2,4,3,1,1,0,1,0,0
0,NA1_5242210358,1673,777,35,84,18,117,86,106,154,99,235,1872,5,1,1,3,1,0,1,0,0
0,NA1_5242101835,2014,31,234,800,119,147,164,106,13,81,40,-2380,3,3,1,4,0,1,1,0,1
0,NA1_5242054474,1391,68,122,127,18,164,141,254,112,81,78,5599,5,1,2,1,0,0,1,0,0
0,NA1_5242043989,1330,43,234,112,81,78,14,91,84,145,526,-2515,2,1,1,1,0,0,0,1,1
0,NA1_5242025889,1600,117,80,84,81,53,13,107,18,99,40,-333,6,0,2,1,0,1,0,1,1
0,NA1_5242010591,1072,799,254,268,22,432,67,234,31,910,147,-1307,0,6,0,3,0,0,0,0,1
0,NA1_5241519291,1813,799,59,112,800,235,14,246,31,29,117,-239,5,1,0,4,0,1,0,1,1
0,NA1_5241500635,1169,799,59,893,81,57,83,17,103,523,80,3153,6,0,1,1,0,0,0,0,0
0,NA1_5241477539,2088,39,60,80,81,37,14,91,893,145,74,-4155,1,5,2,2,1,1,0,1,1
0,NA1_5241463600,1746,157,120,38,119,34,59,876,163,81,526,-2890,0,6,1,3,0,1,0,1,1
0,NA1_5241451970,1576,897,121,3,81,43,799,887,268,42,518,3064,3,3,3,1,0,0,1,0,0
0,NA1_5241439151,1840,24,121,268,81,142,79,234,777,50,25,6341,6,0,2,2,0,1,1,0,1
0,NA1_5241423927,1874,518,122,517,119,99,24,121,268,81,43,-76,5,1,1,3,0,1,0,1,1
0,NA1_5240981815,910,17,254,8,202,37,85,5,69,81,201,-7826,0,6,2,0,0,0,0,0,1
0,NA1_5245037724,1236,133,80,3,115,526,78,5,268,360,111,3720,2,3,1,0,0,0,0,0,0
0,NA1_5245026942,2549,34,141,142,22,111,92,234,268,222,12,1733,6,0,3,3,3,0,0,1,0
0,NA1_5243934728,1409,92,245,31,429,235,157,80,134,236,497,-4243,0,6,0,3,0,0,0,1,1
0,NA1_5243904591,1659,133,234,31,110,526,39,131,893,221,117,3927,4,2,4,0,1,0,1,0,0
0,NA1_5243877497,1438,3,64,893,81,555,266,234,157,800,60,-5388,0,6,1,2,0,0,0,1,1
0,NA1_5243853978,1728,8,120,126,69,43,254,234,161,901,16,-896,6,0,1,2,0,1,1,0,0
0,NA1_5243820733,1432,83,234,103,22,72,85,98,61,81,44,-467,3,3,3,0,0,0,1,0,0
0,NA1_5243745192,944,57,122,105,222,37,31,254,134,523,43,7259,6,0,1,1,0,0,0,0,0
0,NA1_5243727731,2012,24,5,517,99,37,799,254,103,81,235,-490,6,0,3,2,0,0,1,0,0
0,NA1_5243718239,1524,27,887,96,202,57,126,254,910,119,43,-997,3,3,2,1,0,0,1,0,0
0,NA1_5243358293,1454,6,254,893,81,89,68,64,157,523,117,-1315,1,5,3,0,0,0,1,0,0
0,NA1_5243339370,924,92,234,85,23,40,6,200,157,81,517,7158,6,0,1,0,0,0,0,0,0
0,NA1_5243311880,1810,6,122,777,134,34,67,163,3,119,412,952,3,3,4,0,1,0,1,0,0
0,NA1_5243263205,1681,133,245,18,115,432,266,254,157,81,117,242,3,0,0,4,0,1,0,1,1
0,NA1_5243179871,1906,58,122,777,45,164,78,254,893,42,267,2603,6,0,1,4,0,1,1,0,1
0,NA1_5243077586,1448,5,238,55,895,26,164,121,134,221,350,621,6,0,0,3,0,0,0,1,1
0,NA1_5242578785,2552,68,24,777,202,412,799,104,134,30,89,-2185,1,5,3,3,1,1,0,1,0
0,NA1_5242565010,1447,240,254,163,67,147,6,106,238,15,89,2502,3,3,2,2,0,0,0,1,0
0,NA1_5242549673,1598,875,254,3,45,43,84,120,166,360,350,-4616,2,4,1,3,1,0,0,1,0
0,NA1_5242537670,1511,799,91,245,800,111,14,122,61,81,412,5057,6,0,2,2,0,0,1,0,0
0,NA1_5242528588,1588,126,64,20,202,37,157,254,112,22,201,-3204,1,5,1,3,0,1,0,1,1
0,NA1_5241994566,1645,78,887,112,51,526,41,163,777,42,111,-5851,2,4,1,3,1,0,1,0,0
0,NA1_5241971090,910,56,254,112,147,432,31,20,157,523,518,5616,4,0,2,0,0,0,0,0,0
0,NA1_5241950129,1826,41,245,897,222,147,24,254,126,81,34,3171,6,0,2,2,0,1,0,1,1
0,NA1_5241938434,2548,518,254,34,119,80,268,62,134,222,201,4634,6,0,5,2,2,1,0,1,0
0,NA1_5241649071,1748,266,254,4,81,432,41,62,31,143,34,4492,3,3,4,0,1,0,1,0,0
